hedge	ve
22848	8.25705054750299e-08
22849	4.3753514501326195e-06
22850	0.00016932725320980012
22851	3.045372101134724e-07
22852	7.827335445618918e-07
22853	2.391809274936014e-47
22854	3.649611320397971e-52
22855	0.00019065549017514824
22856	5.476981698215056e-06
22857	0.0005356799843105772
22858	2.71017842887249e-05
22859	1.2379307514233935e-06
22860	0.00019646710596296334
22861	0.0005356799843105772
22862	8.006726603849943e-05
22863	2.4585479103704378e-05
22864	3.3534040818831003e-06
22865	3.649611320397971e-52
22866	2.406143242388875e-06
22867	1.083926560572803e-07
22868	9.26176952809117e-06
22869	3.3534040818831003e-06
22870	3.649611320397971e-52
22871	3.649611320397971e-52
22872	2.2679788780301415e-05
22873	0.00011260376987686776
22874	7.827335445618918e-07
22875	0.027595339940987215
22876	0.0004790529855992402
22877	7.827335445618918e-07
22878	1.6008058490544159e-06
22879	3.649611320397971e-52
22880	0.0001849174973823264
22881	3.668932096404376e-05
22882	6.001816787730245e-07
22883	3.668932096404376e-05
22884	3.649611320397971e-52
22885	3.649611320397971e-52
22886	0.00015002932269643992
22887	3.649611320397971e-52
22888	0.0006621448020935067
22889	0.00017232834351361547
22890	2.5450535114783212e-05
22891	0.000474129882691533
22892	0.0004735183335603283
22893	0.0004690575153737669
22894	4.315517486853169e-05
22895	3.668932096404376e-05
22896	6.863776517717238e-07
22897	6.923310110044685e-05
22898	0.0002293048455508109
22899	9.098668444838297e-09
22900	9.963804285393466e-05
22901	0.000103244737088487
22902	3.045372101134724e-07
22903	1.8441359947674715e-07
22904	3.649611320397971e-52
22905	5.521007561575268e-06
22906	0.0001950720487353722
22907	2.4660403165537206e-06
22908	3.649611320397971e-52
22909	0.0024910647120769164
22910	8.430556039858831e-06
22911	0.0004999374488336549
22912	3.4142414781004254e-05
22913	0.00046753163319316975
22914	3.649611320397971e-52
22915	2.3871882925426038e-05
22916	1.1125051880851594e-05
22917	2.9625120613859743e-06
22918	0.00019065549017514824
22919	9.729250138773145e-08
22920	2.1846216438184097e-05
22921	2.397939753264363e-06
22922	8.831725980259504e-06
22923	3.649611320397971e-52
22924	1.6008058490544154e-06
22925	9.530360691788812e-08
22926	1.6008058490544154e-06
22927	7.044197485078943e-08
22928	1.1566794812365903e-07
22929	0.00026652636691140014
22930	0.00018278472998344976
22931	0.0024911749059003275
22932	1.4094094454362032e-07
22933	0.0004995857271287484
22934	2.206221368703491e-05
22935	2.8208730980705177e-05
22936	0.000596979348392486
22937	7.089886389586408e-05
22938	5.4649288142829145e-08
22939	0.00019507318528947173
22940	3.649611320397971e-52
22941	5.107327368009129e-06
22942	8.434055200567468e-06
22943	2.2970064900817258e-06
22944	5.2857360530380854e-06
22945	2.1270076576133755e-05
22946	0.0006579412051593254
22947	6.199993945733786e-06
22948	8.482307479370329e-06
22949	0.000656272139736218
22950	7.386721000549679e-05
22951	2.4936827019119372e-05
22952	0.00015013905302958678
22953	2.2329172035842524e-05
22954	3.649611320397971e-52
22955	0.000136109827303623
22956	7.421952274476737e-06
22957	5.795824623645742e-06
22958	9.53787006712239e-08
22959	2.706182737162522e-05
22960	2.6107811756975342e-06
22961	0.0025033776053486846
22962	3.649611320397971e-52
22963	9.098668444838297e-09
22964	7.730145567965833e-08
22965	3.649611320397971e-52
22966	6.8102371238517955e-06
22967	3.649611320397971e-52
22968	4.3753514501326195e-06
22969	3.649611320397971e-52
22970	3.649611320397971e-52
22971	3.649611320397971e-52
22972	0.0004789550370192704
22973	0.00020399251469399576
22974	0.0006365896105996007
22975	2.15713054572871e-08
22976	2.5777938973195558e-06
22977	3.649611320397971e-52
22978	1.440680221371542e-06
22979	0.0004690575153737669
22980	3.649611320397971e-52
22981	0.00019507205179256204
22982	8.523243882505643e-06
22983	0.00015002932269643992
22984	0.00019536643950365486
22985	3.649611320397971e-52
22986	1.0589568760113068e-06
22987	3.668932096404376e-05
22988	3.649611320397971e-52
22989	3.649611320397971e-52
22990	0.00019507480075339629
22991	3.649611320397971e-52
22992	3.668932096404376e-05
22993	8.071956229701247e-07
22994	3.649611320397971e-52
22995	2.275248805265577e-06
22996	0.00015002932269643992
22997	3.649611320397971e-52
22998	9.572837395193415e-08
22999	6.199993945733786e-06
23000	4.791029805331406e-09
23001	1.489832607341544e-06
23002	2.5008238830688256e-09
23003	4.516016625665575e-06
23004	6.958327961748874e-05
23005	3.649611320397971e-52
23006	0.0004791586231192091
23007	3.649611320397971e-52
23008	7.070887933875027e-10
23009	2.5904043206817563e-06
23010	3.649611320397971e-52
23011	4.587791762129653e-06
23012	3.649611320397971e-52
23013	2.2934035331099226e-13
23014	3.668932096404376e-05
23015	1.20305535767419e-07
23016	3.649611320397971e-52
23017	5.401584555895224e-06
23018	3.649611320397971e-52
23019	2.4595562816459603e-06
23020	3.649611320397971e-52
23021	0.00041073959411644904
23022	0.00041073959411644904
23023	9.154972399974624e-07
23024	3.692997093779208e-07
23025	3.668932096404376e-05
23026	4.1878180665191033e-05
23027	5.6468685670611195e-06
23028	3.649611320397971e-52
23029	5.545096194654203e-06
23030	8.465085285089159e-06
23031	4.3753514501326195e-06
23032	3.649611320397971e-52
23033	3.649611320397971e-52
23034	9.537573178508543e-07
23035	0.00014110664172896863
23036	0.0006366698361741965
23037	0.00015002932269643992
23038	7.397075865502241e-09
23039	6.241792869527265e-06
23040	6.202607397122297e-06
23041	5.2857360530380854e-06
23042	1.200210662348305e-07
23043	0.00047895423846473767
23044	7.397075865502242e-09
23045	7.088743133419889e-09
23046	0.00015243906188353
23047	5.4230435828722715e-05
23048	7.35915169329598e-07
23049	6.495144765007197e-09
23050	1.377058300232471e-09
23051	6.2598183197007e-05
23052	0.000291098698449912
23053	5.4230435828722715e-05
23054	8.32998627291577e-05
23055	3.649611320397971e-52
23056	9.508341508139937e-05
23057	8.520414887428644e-09
23058	8.415921028763819e-06
23059	0.0004157051035671212
23060	5.539898128075946e-06
23061	6.199993945733786e-06
23062	3.649611320397971e-52
23063	0.0002712488615962392
23064	3.207213482430267e-07
23065	8.814764803352431e-06
23066	0.00014190440666645557
23067	0.00014258691327800172
23068	2.984384623848292e-06
23069	0.00019509050363281037
23070	2.3537379676899683e-05
23071	0.000136109827303623
23072	0.0024909111710099668
23073	0.0006371991676399786
23074	5.4230435828722715e-05
23075	0.0007860505750232892
23076	7.247389308433848e-07
23077	3.649611320397971e-52
23078	0.0001556440603744339
23079	0.0001556439678665112
23080	2.6040024465533617e-07
23081	3.649611320397971e-52
23082	0.0005356799843105772
23083	5.77368942278924e-06
23084	7.597724008104243e-05
23085	5.4238571054413525e-05
23086	3.649611320397971e-52
23087	5.4230435828722715e-05
23088	4.6963763376225944e-05
23089	0.0002750766056539038
23090	2.3154443100580886e-06
23091	6.250254660397473e-07
23092	1.6008058490544154e-06
23093	3.649611320397971e-52
23094	6.199993945733786e-06
23095	2.391809274936014e-47
23096	7.674525789753929e-05
23097	3.0145439869163754e-05
23098	3.649611320397971e-52
23099	3.649611320397971e-52
23100	0.00013669550587208843
23101	0.0005356799843105772
23102	3.649611320397971e-52
23103	5.482125430059289e-05
23104	2.1402508809489004e-05
23105	3.380053681822422e-05
23106	0.0006363083282883284
23107	5.4235253353919765e-05
23108	8.023965762646193e-07
23109	4.922709930835114e-07
23110	2.073375554374467e-07
23111	3.649611320397971e-52
23112	5.423129941483654e-05
23113	0.000140962263298411
23114	3.649611320397971e-52
23115	4.373800272827464e-05
23116	3.649611320397971e-52
23117	8.738201425036567e-05
23118	0.00019507193282996266
23119	0.00010048030886481998
23120	2.730784241850705e-05
23121	1.2628772559920314e-06
23122	3.649611320397971e-52
23123	6.199993945733786e-06
23124	1.57103800267613e-44
23125	2.3537379676899683e-05
23126	0.0004793700381165902
23127	6.250602397123526e-07
23128	2.3543883772330954e-05
23129	3.649611320397971e-52
23130	3.380053681822422e-05
23131	3.3614409207794904e-06
23132	3.518205557366896e-08
23133	6.61730080039077e-08
23134	0.000636308707112995
23135	2.3871826089228983e-05
23136	4.5691900594465045e-05
23137	3.692069333145334e-07
23138	4.833276338296859e-07
23139	3.9294703966036815e-07
23140	2.24299123092992e-05
23141	2.3537379676899683e-05
23142	3.649611320397971e-52
23143	1.5041824210366748e-07
23144	2.582601532304928e-05
23145	2.3871826089228983e-05
23146	0.0004789542383932271
23147	4.151025090167589e-06
23148	1.5154814322807293e-07
23149	2.8607858424572418e-05
23150	2.3925963550208997e-05
23151	6.199993945733786e-06
23152	2.3537379676899683e-05
23153	3.649611320397971e-52
23154	6.245569078778355e-10
23155	0.0006365159478122428
23156	4.9902437077617e-06
23157	0.0004675298336368861
23158	3.98850393426239e-06
23159	2.4413836617683708e-05
23160	2.3545615419316472e-05
23161	6.41910648542604e-05
23162	6.245569078778355e-10
23163	3.649611320397971e-52
23164	2.4995992305427134e-07
23165	7.045273896213345e-10
23166	6.996139313073343e-07
23167	3.649611320397971e-52
23168	5.2857360530380854e-06
23169	3.649611320397971e-52
23170	2.1406690402606217e-05
23171	0.0004675298336368861
23172	0.00047895395399520516
23173	3.649611320397971e-52
23174	0.0002650204369071631
23175	2.3871826089228983e-05
23176	3.649611320397971e-52
23177	3.518203438361498e-08
23178	3.649611320397971e-52
23179	0.00017729614409737503
23180	0.00017937756892238662
23181	0.00016102797223914992
23182	0.0006390636075405988
23183	2.391809274936014e-47
23184	1.3440759039458502e-07
23185	1.1477819718608834e-06
23186	3.649611320397971e-52
23187	6.204241489841436e-06
23188	0.00018278472998344976
23189	7.999774384053785e-43
23190	2.3971956548930025e-05
23191	0.0007011497658205739
23192	3.371591871361228e-08
23193	0.000535852824589226
23194	2.3688014271725495e-05
23195	6.733668147667426e-07
23196	6.245569078778355e-10
23197	3.2725283521395913e-07
23198	2.3545615419316472e-05
23199	2.1751295289776917e-06
23200	6.2685279101436865e-06
23201	5.850909239434976e-07
23202	6.568992618233041e-06
23203	2.5493177055937713e-05
23204	4.887330452484202e-05
23205	0.000136109827303623
23206	4.151025090167589e-06
23207	1.830241307334928e-07
23208	3.649611320397971e-52
23209	0.00047108577698385876
23210	5.479646095889686e-06
23211	8.896151830763848e-05
23212	4.537159787135587e-05
23213	0.00022436290144329363
23214	6.199993945733786e-06
23215	0.0004913265755296728
23216	6.060360212415196e-07
23217	6.199993945733786e-06
23218	6.239516677091447e-06
23219	5.531375662216157e-06
23220	0.0005356799843105772
23221	6.199997646817495e-06
23222	2.275248805265577e-06
23223	6.408996166870084e-06
23224	4.6132633382581005e-08
23225	0.0004789685977153659
23226	3.649611320397971e-52
23227	5.371956063623474e-07
23228	2.4194180671405743e-05
23229	0.0002021887667771584
23230	0.0004128808609208503
23231	0.00013671558985528005
23232	0.00018501878748980642
23233	3.0573794129448356e-06
23234	2.391809274936014e-47
23235	0.00013846271820451857
23236	2.1319411047968988e-05
23237	3.783022053029398e-05
23238	2.8355951795950993e-09
23239	5.664633326599739e-05
23240	0.00018278472998344976
23241	2.4595562816459603e-06
23242	0.0004675298336368861
23243	8.298863129665054e-06
23244	3.2594385145419264e-06
23245	4.6265682127648735e-06
23246	2.4595562816459603e-06
23247	2.564408061061002e-06
23248	0.0004994311681782142
23249	6.465187381972505e-06
23250	8.790954257324433e-07
23251	3.6920953838712164e-08
23252	3.649611320397971e-52
23253	2.4595562816459603e-06
23254	4.196656685376738e-07
23255	0.0008363718153607169
23256	2.4595562816459603e-06
23257	6.404182651057399e-06
23258	1.9239999998735948e-08
23259	5.496100474966146e-06
23260	0.0001015017711973341
23261	7.944731766729613e-06
23262	0.0005358537179617057
23263	0.0004999234104297088
23264	5.113800816635747e-07
23265	2.4600811075794833e-06
23266	0.0006365159478122428
23267	5.40786210461942e-06
23268	0.0006365159478122428
23269	3.649611320397971e-52
23270	0.0006365159478122428
23271	9.639327578093064e-07
23272	6.217185931279584e-06
23273	3.649611320397971e-52
23274	2.674501023212386e-05
23275	3.649611320397971e-52
23276	2.8748297526375702e-05
23277	2.4595562816459603e-06
23278	3.649611320397971e-52
23279	4.202264344362177e-06
23280	6.179340962311219e-07
23281	0.000136109827303623
23282	7.062628174792094e-05
23283	0.0001361592990172365
23284	4.655875290695136e-05
23285	7.94760622525479e-05
23286	0.0006363083282883284
23287	0.0006562610344431678
23288	3.443481178267812e-06
23289	1.8061421986440279e-06
23290	4.767606203759023e-05
23291	0.00027002204489801946
23292	7.092547712712531e-06
23293	0.0001372375174863273
23294	3.649611320397971e-52
23295	0.0006363083282883284
23296	5.491311886101846e-06
23297	0.000136109827303623
23298	0.0005008558863537263
23299	3.649611320397971e-52
23300	0.00026652636691140014
23301	3.649611320397971e-52
23302	4.6554271747239134e-05
23303	3.9177921336057947e-07
23304	4.880796814501031e-05
23305	7.002301387761584e-05
23306	3.649611320397971e-52
23307	0.0010707761643212962
23308	5.9980577038448465e-06
23309	2.730784241850705e-05
23310	0.00013610990814167764
23311	0.0006363083282883284
23312	5.059494013650345e-07
23313	0.0006366965420504343
23314	0.0004994311681782142
23315	1.3661659101151027e-05
23316	0.0007623654101970002
23317	6.250254660397473e-07
23318	3.649611320397971e-52
23319	7.747743917163838e-07
23320	0.000136109827303623
23321	0.000136109827303623
23322	0.00016329197341312133
23323	2.6200118500782217e-06
23324	8.796803900702754e-07
23325	0.00018278472998344976
23326	3.649611320397971e-52
23327	7.770793730407902e-05
23328	4.3944388695679306e-05
23329	3.649611320397971e-52
23330	1.2547371920895494e-06
23331	0.00015919285102604136
23332	0.00019508176078886967
23333	0.0006593226999856021
23334	3.649611320397971e-52
23335	0.0006990081031717378
23336	0.00015887493979731675
23337	5.619411081606127e-09
23338	1.2654840901301557e-09
23339	3.649611320397971e-52
23340	3.377928243882636e-09
23341	1.2654840901301557e-09
23342	3.649611320397971e-52
23343	0.0002670352082596669
23344	0.00018445489799895462
23345	2.391809274936014e-47
23346	3.649611320397971e-52
23347	3.649611320397971e-52
23348	2.3871826089228983e-05
23349	0.0005356799843105772
23350	5.56037290240121e-07
23351	5.56037290240121e-07
23352	5.56037290240121e-07
23353	0.0007911517597285134
23354	3.380053681822422e-05
23355	5.56037290240121e-07
23356	1.2276059157662231e-06
23357	2.3466673071635202e-05
23358	0.0006588320222348906
23359	0.0006363083282883284
23360	2.170581143418969e-06
23361	0.0006363083282883284
23362	2.730784241850705e-05
23363	3.649611320397971e-52
23364	1.1159626795227406e-05
23365	3.649611320397971e-52
23366	0.00013611336697449112
23367	5.491311886101846e-06
23368	0.00016977954224521696
23369	2.391809274936014e-47
23370	2.3742746752955605e-05
23371	9.274107657565266e-08
23372	0.00047895395399520516
23373	0.0004675298336368861
23374	8.895668020597032e-05
23375	8.429097079008854e-05
23376	3.380053681822422e-05
23377	0.0006363083282883284
23378	1.145778993096376e-05
23379	0.00018291691267302367
23380	0.0003262512044084919
23381	2.7440230236483462e-06
23382	7.773369309174559e-06
23383	3.649611320397971e-52
23384	6.725157598219375e-07
23385	4.3753514501326195e-06
23386	0.00012361317847593052
23387	6.153197268777629e-07
23388	3.649611320397971e-52
23389	3.649611320397971e-52
23390	5.147884455570682e-07
23391	1.4094094454362035e-07
23392	3.380053681822422e-05
23393	3.649611320397971e-52
23394	2.170581143418969e-06
23395	2.391809274936014e-47
23396	6.199993945733786e-06
23397	0.0007397228050435945
23398	3.649611320397971e-52
23399	1.025776483277061e-05
23400	0.0006686273164930601
23401	3.9279837047447104e-05
23402	3.649611320397971e-52
23403	0.0006381447512571599
23404	3.649611320397971e-52
23405	2.279858709197175e-06
23406	5.4913151755244455e-06
23407	0.0001268901296974038
23408	3.649611320397971e-52
23409	3.649611320397971e-52
23410	0.0005356799843105772
23411	1.0209097475227402e-08
23412	3.649611320397971e-52
23413	4.375354058410816e-06
23414	2.9542174857188898e-05
23415	1.331991268783572e-05
23416	5.619411081606127e-09
23417	0.0006673402111173807
23418	1.0493115263032007e-07
23419	3.759272891376897e-09
23420	7.957996762805963e-08
23421	3.551256116103349e-05
23422	3.6755335862527865e-07
23423	3.380053681822422e-05
23424	3.6755335862527865e-07
23425	3.649611320397971e-52
23426	7.352790204625593e-07
23427	4.917194777306504e-07
23428	4.917194777306504e-07
23429	0.00012266268721979805
23430	3.649611320397971e-52
23431	0.0002665446543233508
23432	3.649611320397971e-52
23433	2.38718545072936e-05
23434	0.0006792604381753033
23435	0.0002061485800101057
23436	5.150820380672732e-08
23437	0.0005543795272721732
23438	0.0001556439678665112
23439	1.8793613146206198e-06
23440	7.447282477704899e-05
23441	2.2316393614527976e-05
23442	5.491318470795262e-06
23443	0.0006363083282883284
23444	0.00029152918605866035
23445	3.649611320397971e-52
23446	8.594116810450311e-07
23447	5.491311886101846e-06
23448	4.3763573443298516e-05
23449	4.955936930238959e-07
23450	0.00015798825595751987
23451	3.1357574475299563e-09
23452	0.0006363083282883284
23453	3.649611320397971e-52
23454	5.76475352856894e-08
23455	0.0007242731247259725
23456	4.988296995316163e-06
23457	6.719531048538348e-06
23458	4.955936930238959e-07
23459	0.0006636664686238889
23460	2.7440230236483462e-06
23461	0.00014098949229677193
23462	0.003252819947302231
23463	0.00018278472998344976
23464	0.0005402492701702035
23465	5.115454901142113e-05
23466	3.377928243882636e-09
23467	3.759272891376897e-09
23468	6.725157598219375e-07
23469	6.25115082091563e-06
23470	5.491311886101846e-06
23471	5.491311886101846e-06
23472	3.380053681822422e-05
23473	3.649611320397971e-52
23474	0.00018288968883163555
23475	2.1029165579566178e-07
23476	3.8962681849288835e-06
23477	6.356176357719768e-06
23478	2.7517136008150283e-06
23479	1.0513275168801096e-05
23480	3.6705164083832875e-07
23481	9.964476032879683e-05
23482	0.00018278472998344976
23483	0.000300095656528481
23484	9.874203047367262e-09
23485	3.923005256729831e-05
23486	0.000136109827303623
23487	3.649611320397971e-52
23488	3.5006944201812456e-05
23489	5.808787999955589e-06
23490	2.3537379676899683e-05
23491	3.649611320397971e-52
23492	0.0004977708904110594
23493	4.151025090167589e-06
23494	6.562112367204755e-09
23495	5.832762609388963e-06
23496	0.00010484301230995386
23497	4.241560953856439e-07
23498	5.932491438645739e-06
23499	3.649611320397971e-52
23500	0.0004789567950653567
23501	2.391809274936014e-47
23502	3.649611320397971e-52
23503	1.6008058490544154e-06
23504	5.154819281755671e-06
23505	9.963859836552417e-05
23506	0.00022328470534555624
23507	0.0006562610344431678
23508	4.592170507150465e-06
23509	3.2018710654705027e-09
23510	0.0001057566315118467
23511	3.3534040818831003e-06
23512	7.162965845029646e-05
23513	6.802610905858394e-07
23514	2.391809274936014e-47
23515	4.909594796186287e-07
23516	3.867737723764193e-07
23517	3.649611320397971e-52
23518	0.000636308707112995
23519	3.649611320397971e-52
23520	0.0005356799843105772
23521	0.0006425604726280091
23522	1.1075647005311931e-05
23523	5.2858172520526784e-06
23524	0.0006363083282883284
23525	5.491311886101846e-06
23526	1.1462105252978257e-05
23527	4.151027559036206e-06
23528	3.649611320397971e-52
23529	1.8061421986440279e-06
23530	2.391809274936014e-47
23531	3.649611320397971e-52
23532	5.584016038018032e-06
23533	3.4342154261530927e-06
23534	5.491311886101846e-06
23535	3.649611320397971e-52
23536	5.539891543382531e-06
23537	6.733581385673108e-41
23538	3.649611320397971e-52
23539	0.0004994311681782142
23540	5.491311886101846e-06
23541	4.989100856750207e-05
23542	8.889637390575993e-09
23543	3.649611320397971e-52
23544	3.649611320397971e-52
23545	1.0493115263032007e-07
23546	2.2152486040871993e-05
23547	1.2628772559920314e-06
23548	3.72898606808835e-11
23549	3.649611320397971e-52
23550	4.2238900344303036e-07
23551	5.2857360530380854e-06
23552	2.769308166839272e-05
23553	3.896260525543767e-06
23554	4.164568540886149e-09
23555	3.649611320397971e-52
23556	0.0004675377915134676
23557	6.20409511007438e-06
23558	0.0002666983683928364
23559	3.649611320397971e-52
23560	3.982454262050585e-05
23561	1.8441359947674715e-07
23562	0.00015290240756496602
23563	7.716956751187622e-05
23564	3.649611320397971e-52
23565	5.500117790195278e-07
23566	4.626327693343465e-07
23567	3.649611320397971e-52
23568	3.911874289804099e-05
23569	3.649611320397971e-52
23570	1.17672758432949e-09
23571	3.649611320397971e-52
23572	3.649611320397971e-52
23573	3.934528969139963e-06
23574	5.074538985992593e-06
23575	8.34682083413245e-08
23576	2.5650016820519156e-05
23577	0.000136109827303623
23578	7.439773670667274e-07
23579	5.759114080867765e-06
23580	3.649611320397971e-52
23581	3.202548443958712e-05
23582	0.0006363083282883284
23583	5.2857360530380854e-06
23584	3.649611320397971e-52
23585	8.665797497480513e-07
23586	0.00047895395399520516
23587	3.3534040818831003e-06
23588	2.2321178906322843e-05
23589	8.023965762646193e-07
23590	9.963804285393466e-05
23591	2.832027380488451e-06
23592	7.244057680334135e-06
23593	5.340916586382785e-06
23594	0.0006363083282883284
23595	5.491311886101846e-06
23596	0.00047163231026372637
23597	3.668932096404376e-05
23598	3.649611320397971e-52
23599	2.2867431040225322e-05
23600	2.787263651243188e-05
23601	0.00015002932269643992
23602	4.131461408276526e-08
23603	3.649611320397971e-52
23604	2.0582920585178873e-07
23605	3.896260525543767e-06
23606	6.080192754626564e-09
23607	6.116098835037997e-07
23608	3.5540974150926005e-09
23609	7.83954164933273e-06
23610	6.544967070848194e-07
23611	2.0547297228057244e-06
23612	0.0004874997465276598
23613	8.210505875941567e-07
23614	3.649611320397971e-52
23615	3.649611320397971e-52
23616	0.0004675298336368861
23617	3.3534040818831003e-06
23618	6.80447536981121e-07
23619	5.479263079269002e-06
23620	0.0001361118053862743
23621	0.000136109827303623
23622	2.8028383597296795e-06
23623	0.000136109827303623
23624	0.000266530769006485
23625	4.1878180665191033e-05
23626	0.0006562610344431678
23627	2.798574306368812e-05
23628	6.994640391642767e-07
23629	6.204974599730031e-06
23630	3.649611320397971e-52
23631	0.0004994311681782142
23632	6.499160869909033e-06
23633	3.649611320397971e-52
23634	4.943166923382667e-07
23635	3.649611320397971e-52
23636	6.725157598219375e-07
23637	9.988604481007044e-07
23638	3.5540974150926005e-09
23639	0.0006596491105320376
23640	3.649611320397971e-52
23641	3.649611320397971e-52
23642	0.0004675298336368861
23643	2.0841674754926925e-06
23644	2.3562688288650273e-05
23645	0.00046935432448124353
23646	3.649611320397971e-52
23647	2.088626325436596e-07
23648	3.649611320397971e-52
23649	5.62627258441594e-06
23650	4.8322704781172854e-08
23651	6.725157598219375e-07
23652	3.00126945561762e-05
23653	3.649611320397971e-52
23654	0.0004675298336368861
23655	3.649611320397971e-52
23656	1.5077293889125157e-07
23657	5.651398165997595e-06
23658	3.649611320397971e-52
23659	3.61617380144271e-06
23660	1.6059985067605876e-06
23661	5.536516185248972e-06
23662	4.87856063959283e-05
23663	2.5383490238818274e-07
23664	5.98473451852409e-06
23665	3.649611320397971e-52
23666	0.0005356799843105772
23667	6.199993945733786e-06
23668	0.0011497015390235937
23669	3.268222396045448e-05
23670	0.0004675377915134676
23671	3.649611320397971e-52
23672	3.5134418836721496e-05
23673	2.0841674754926925e-06
23674	7.357890034868781e-06
23675	3.649611320397971e-52
23676	3.649611320397971e-52
23677	0.00018278472998344976
23678	0.00023288228434767153
23679	2.2751046919252368e-06
23680	6.725157598219375e-07
23681	2.6044735729063126e-08
23682	0.0007437619090628172
23683	0.0001307960897615654
23684	5.2857360530380854e-06
23685	3.649611320397971e-52
23686	0.0004675298336368861
23687	0.000234130845924927
23688	0.00013613884128018945
23689	2.5661701429612883e-05
23690	3.649611320397971e-52
23691	4.988296995316163e-06
23692	0.0002330881121664325
23693	3.649611320397971e-52
23694	6.584002190933127e-06
23695	3.867737723764193e-07
23696	5.696668285432504e-06
23697	5.220964264410974e-06
23698	0.00023288228434767153
23699	1.691355684934862e-09
23700	3.649611320397971e-52
23701	5.2857360530380854e-06
23702	0.00025998987298595465
23703	0.0006363092256540249
23704	1.163096815201944e-06
23705	1.3836219952408035e-10
23706	3.649611320397971e-52
23707	3.3534040818831003e-06
23708	0.0004675298336368861
23709	0.00010551846383211309
23710	4.057035987876857e-06
23711	3.393186478467199e-05
23712	0.001262725034304619
23713	0.0006974367014720646
23714	1.8856219079565178e-06
23715	2.41952726433981e-09
23716	3.649611320397971e-52
23717	3.649611320397971e-52
23718	3.649611320397971e-52
23719	0.000804645633788736
23720	0.0004675309445860127
23721	4.3753514501326195e-06
23722	1.07575477135824e-06
23723	5.2857360530380854e-06
23724	2.022913143516841e-09
23725	1.2581416556042592e-06
23726	3.6224094615725874e-07
23727	3.649611320397971e-52
23728	3.3534040818831003e-06
23729	2.6738132773195437e-08
23730	2.6154222233096446e-06
23731	0.027597633494457537
23732	0.0005360492311063688
23733	7.584312568677844e-09
23734	0.0006363083282883284
23735	3.318754478117834e-08
23736	8.740874115353201e-05
23737	2.4413836617683708e-05
23738	5.28575667137547e-06
23739	2.2286846335954033e-05
23740	2.1373634234069778e-06
23741	3.649611320397971e-52
23742	2.4660403165537206e-06
23743	3.649611320397971e-52
23744	0.00015002932269643992
23745	2.4413836617683708e-05
23746	0.0006136457406101439
23747	3.649611320397971e-52
23748	3.649611320397971e-52
23749	3.649611320397971e-52
23750	1.3388665073990391e-07
23751	5.2857360530380854e-06
23752	0.0010979315193747436
23753	2.0778359920498555e-06
23754	4.24713531512465e-09
23755	3.649611320397971e-52
23756	0.00026652636691140014
23757	5.2857360530380854e-06
23758	0.00015429796513793075
23759	3.1357574475299563e-09
23760	2.391809274936014e-47
23761	0.00017111237907027128
23762	2.6092611000686754e-08
23763	0.00019881665388503468
23764	6.683218185126592e-05
23765	1.1633324862722456e-07
23766	3.649611320397971e-52
23767	2.4388924610585755e-05
23768	4.375354058410816e-06
23769	4.832273355529062e-08
23770	3.771304604402049e-08
23771	2.857315390967771e-06
23772	4.6054966915460186e-08
23773	3.649611320397971e-52
23774	6.572584332692876e-05
23775	3.378828155358318e-05
23776	5.491822676306064e-06
23777	0.00015002932269643992
23778	3.649611320397971e-52
23779	3.649611320397971e-52
23780	5.733931723977586e-07
23781	3.649611320397971e-52
23782	5.778738111254278e-06
23783	2.694317964209371e-05
23784	3.649611320397971e-52
23785	0.000136109827303623
23786	3.649611320397971e-52
23787	3.93861941349384e-09
23788	7.17354959835139e-05
23789	4.909594796186287e-07
23790	3.4891166887384475e-07
23791	3.668932096404376e-05
23792	1.6332605731212235e-06
23793	3.7827178213661606e-07
23794	2.1870255692375185e-06
23795	2.311963355341411e-07
23796	4.3367618656411e-07
23797	2.1678207043618545e-05
23798	4.3753514501326195e-06
23799	2.4866085851323224e-06
23800	2.4866085851323224e-06
23801	3.649611320397971e-52
23802	2.1718703781495287e-06
23803	0.00047944481882886695
23804	2.185857644505058e-06
23805	2.1925166478580732e-05
23806	0.0003668880143292076
23807	3.7577607910697168e-06
23808	3.4049204709866605e-06
23809	3.8809934395352557e-07
23810	1.8611125874863286e-09
23811	3.649611320397971e-52
23812	4.327844018238127e-06
23813	3.649611320397971e-52
23814	0.027595339940987215
23815	2.1718703781495287e-06
23816	0.00047062751475305804
23817	5.512355071882618e-06
23818	5.181224204450698e-07
23819	2.8007762225391546e-05
23820	3.879570652281394e-07
23821	4.265945462559636e-08
23822	2.391809274936014e-47
23823	3.649611320397971e-52
23824	3.649611320397971e-52
23825	0.0006367354259487065
23826	5.256477285696815e-06
23827	3.878456852876144e-06
23828	0.000136109827303623
23829	3.8795752656088104e-07
23830	3.649611320397971e-52
23831	2.4408807709205212e-06
23832	3.879570652281394e-07
23833	4.988296995316163e-06
23834	3.909739864398205e-07
23835	8.761357176440631e-07
23836	0.00013610990814167764
23837	5.21441920441032e-07
23838	0.027595339940987215
23839	3.649611320397971e-52
23840	1.3388665073990391e-07
23841	5.290538671908411e-06
23842	5.33033958004261e-07
23843	4.127143057327641e-07
23844	6.723466235334151e-06
23845	7.361092906878164e-11
23846	0.0004789729740441357
23847	3.649611320397971e-52
23848	3.879570652281394e-07
23849	6.019914441097606e-09
23850	6.844329096804136e-11
